--- TRADE SIMULATION RESULTS (M1 VERIFIED) ---
Period: 2024-01-01 to Present
Initial Equity: $1000.00
Threshold: 95.0%
Risk per trade: 1.0%
-------------------------------------------------------------------------------------
Entry Time                Exit Time                 Type     Status       Equity         
2026-01-29 17:15:00       2026-01-29 22:52:00       BUY      TP           $1222488822792006664192.00
2026-01-30 03:15:00       2026-01-30 03:16:00       SELL     TP           $1246938599247846834176.00
2026-01-30 04:00:00       2026-01-30 04:01:00       BUY      TP           $1271877371232803880960.00
2026-01-30 04:15:00       2026-01-30 10:33:00       BUY      SL           $1259158597520475815936.00
2026-01-30 18:30:00       2026-01-30 18:52:00       BUY      SL           $1246567011545270976512.00
2026-01-30 20:00:00       2026-01-30 20:03:00       BUY      TP           $1271498351776176275456.00
2026-01-30 20:15:00       2026-01-30 20:55:00       BUY      TP           $1296928318811699675136.00
2026-01-30 21:00:00       2026-01-30 21:23:00       BUY      SL           $1283959035623582728192.00
2026-01-30 21:30:00       2026-01-30 22:32:00       BUY      SL           $1271119445267346882560.00
2026-01-30 22:45:00       2026-02-02 01:00:00       BUY      SL           $1258408250814673453056.00
2026-02-02 08:30:00       2026-02-02 09:40:00       BUY      TP           $1283576415830966796288.00
2026-02-02 10:00:00       2026-02-02 12:02:00       BUY      TP           $1309247944147586252800.00
2026-02-02 17:00:00       2026-02-02 17:28:00       BUY      SL           $1296155464706110259200.00
2026-02-02 17:30:00       2026-02-02 17:53:00       BUY      SL           $1283193910059049156608.00
2026-02-02 18:00:00       2026-02-03 06:59:00       BUY      TIMEOUT_SL   $1270361970958458683392.00
2026-02-03 18:15:00       2026-02-03 18:16:00       SELL     TP           $1295769210377627762688.00
2026-02-03 18:30:00       2026-02-03 19:07:00       SELL     TP           $1321684594585180307456.00
2026-02-04 03:00:00       2026-02-04 03:01:00       SELL     TP           $1348118286476883787776.00
2026-02-04 03:15:00       2026-02-04 04:02:00       SELL     SL           $1334637103612115025920.00
2026-02-04 14:00:00       2026-02-04 14:33:00       SELL     SL           $1321290732575993888768.00
2026-02-04 15:15:00       2026-02-04 15:34:00       SELL     SL           $1308077825250233942016.00
2026-02-04 15:45:00       2026-02-04 16:30:00       SELL     TP           $1334239381755238547456.00
2026-02-04 16:45:00       2026-02-04 17:36:00       SELL     TP           $1360924169390343323648.00
2026-02-04 18:30:00       2026-02-04 18:31:00       BUY      TP           $1388142652778150100992.00
2026-02-04 19:30:00       2026-02-04 19:31:00       BUY      TP           $1415905505833713139712.00
2026-02-04 19:45:00       2026-02-04 20:00:00       BUY      SL           $1401746450775376134144.00
2026-02-05 04:15:00       2026-02-05 04:16:00       SELL     TP           $1429781379790883782656.00
2026-02-05 04:45:00       2026-02-05 04:46:00       BUY      TP           $1458377007386701332480.00
2026-02-05 05:00:00       2026-02-05 16:59:00       BUY      TIMEOUT_SL   $1443793237312834371584.00
2026-02-05 17:30:00       2026-02-05 17:37:00       BUY      TP           $1472669102059091132416.00
2026-02-05 18:00:00       2026-02-05 18:23:00       BUY      TP           $1502122484100273012736.00
2026-02-06 01:45:00       2026-02-06 01:46:00       BUY      TP           $1532164933782278504448.00
2026-02-06 02:00:00       2026-02-06 02:01:00       BUY      TP           $1562808232457923985408.00
2026-02-06 02:15:00       2026-02-06 07:47:00       BUY      TP           $1594064397107082559488.00
2026-02-06 17:15:00       2026-02-06 17:20:00       SELL     TP           $1625945685049224200192.00
2026-02-09 01:15:00       2026-02-09 01:16:00       SELL     TP           $1658464598750208720896.00
2026-02-09 01:30:00       2026-02-09 01:31:00       SELL     TP           $1691633890725212979200.00
2026-02-09 01:45:00       2026-02-09 03:07:00       SELL     TP           $1725466568539717238784.00
2026-02-09 03:15:00       2026-02-09 03:38:00       SELL     TP           $1759975899910511525888.00
2026-02-09 04:45:00       2026-02-09 05:24:00       SELL     SL           $1742376140911406481408.00
2026-02-09 05:30:00       2026-02-09 07:41:00       SELL     SL           $1724952379502292369408.00
2026-02-09 12:30:00       2026-02-09 13:24:00       SELL     SL           $1707702855707269529600.00
2026-02-09 16:30:00       2026-02-09 16:31:00       SELL     TP           $1741856912821415051264.00
2026-02-09 17:30:00       2026-02-09 17:31:00       SELL     TP           $1776694051077843320832.00
2026-02-10 01:15:00       2026-02-10 01:23:00       SELL     TP           $1812227932099400171520.00
2026-02-10 01:30:00       2026-02-10 01:31:00       SELL     TP           $1848472490741388279808.00
2026-02-10 01:45:00       2026-02-10 02:04:00       SELL     SL           $1829987765833974415360.00
2026-02-10 02:15:00       2026-02-10 04:22:00       SELL     SL           $1811687888175634579456.00
2026-02-10 04:30:00       2026-02-10 04:51:00       SELL     TP           $1847921645939147145216.00
2026-02-10 11:00:00       2026-02-10 14:46:00       SELL     TP           $1884880078857930014720.00
2026-02-10 15:00:00       2026-02-10 15:01:00       SELL     TP           $1922577680435088719872.00
2026-02-10 15:15:00       2026-02-10 15:31:00       SELL     SL           $1903351903630737801216.00
2026-02-10 15:45:00       2026-02-10 16:15:00       SELL     SL           $1884318384594430459904.00
2026-02-10 16:30:00       2026-02-10 17:38:00       SELL     TP           $1922004752286319116288.00
2026-02-10 17:45:00       2026-02-10 19:17:00       SELL     SL           $1902784704763455864832.00
2026-02-10 19:30:00       2026-02-10 19:53:00       SELL     TP           $1940840398858725097472.00
2026-02-11 03:45:00       2026-02-11 03:46:00       SELL     TP           $1979657206835899531264.00
2026-02-11 04:30:00       2026-02-11 04:31:00       SELL     TP           $2019250350972617621504.00
2026-02-11 04:45:00       2026-02-11 05:16:00       SELL     TP           $2059635357992069890048.00
2026-02-11 12:30:00       2026-02-11 12:31:00       SELL     TP           $2100828065151911198720.00
2026-02-11 12:45:00       2026-02-11 13:28:00       SELL     SL           $2079819784500391968768.00
2026-02-11 13:30:00       2026-02-11 13:32:00       SELL     TP           $2121416180190399692800.00
2026-02-11 13:45:00       2026-02-11 14:00:00       SELL     SL           $2100202018388495564800.00
2026-02-11 14:15:00       2026-02-11 14:41:00       SELL     TP           $2142206058756265476096.00
2026-02-11 15:00:00       2026-02-11 15:18:00       SELL     TP           $2185050179931390869504.00
2026-02-11 15:45:00       2026-02-11 16:05:00       SELL     SL           $2163199678132076937216.00
2026-02-11 16:15:00       2026-02-11 16:41:00       SELL     TP           $2206463671694718402560.00
2026-02-11 16:45:00       2026-02-11 17:05:00       SELL     SL           $2184399034977771323392.00
2026-02-11 17:45:00       2026-02-11 17:49:00       SELL     TP           $2228087015677326786560.00
2026-02-11 18:30:00       2026-02-11 19:08:00       SELL     SL           $2205806145520553426944.00
2026-02-12 15:30:00       2026-02-12 15:31:00       SELL     TP           $2249922268430964621312.00
2026-02-12 15:45:00       2026-02-12 16:44:00       SELL     TP           $2294920713799583924224.00
2026-02-12 16:45:00       2026-02-12 17:12:00       SELL     SL           $2271971506661588205568.00
2026-02-12 17:15:00       2026-02-12 17:30:00       SELL     SL           $2249251791594972250112.00
2026-02-12 17:45:00       2026-02-12 18:11:00       SELL     TP           $2294236827426871574528.00
2026-02-12 18:30:00       2026-02-12 19:23:00       SELL     SL           $2271294459152602759168.00
2026-02-12 19:30:00       2026-02-12 19:53:00       SELL     TP           $2316720348335654830080.00
2026-02-13 16:30:00       2026-02-16 05:29:00       BUY      TIMEOUT_SL   $2293553144852298334208.00
2026-02-16 17:00:00       2026-02-16 19:29:00       BUY      TP           $2339424207749344395264.00
2026-02-17 02:45:00       2026-02-17 02:46:00       BUY      TP           $2386212691904331513856.00
2026-02-17 03:00:00       2026-02-17 07:15:00       BUY      SL           $2362350564985287999488.00
2026-02-17 08:00:00       2026-02-17 08:34:00       BUY      TP           $2409597576284994011136.00
2026-02-17 17:00:00       2026-02-17 17:58:00       BUY      TP           $2457789527810693922816.00
2026-02-18 18:00:00       2026-02-18 18:41:00       SELL     SL           $2433211632532587020288.00
2026-02-18 18:45:00       2026-02-18 21:27:00       SELL     TP           $2481875865183238750208.00
2026-02-19 11:15:00       2026-02-19 17:35:00       SELL     SL           $2457057106531406315520.00
2026-02-19 17:45:00       2026-02-19 18:05:00       SELL     TP           $2506198248662034284544.00
2026-02-19 18:15:00       2026-02-19 20:27:00       SELL     TP           $2556322213635274833920.00
2026-02-20 02:45:00       2026-02-20 02:46:00       SELL     TP           $2607448657907980173312.00
2026-02-20 03:00:00       2026-02-20 03:23:00       SELL     TP           $2659597631066139525120.00
2026-02-20 03:30:00       2026-02-20 04:04:00       SELL     SL           $2633001654755477946368.00
2026-02-20 04:30:00       2026-02-20 05:41:00       SELL     TP           $2685661687850587389952.00
2026-02-20 09:00:00       2026-02-20 09:56:00       SELL     TP           $2739374921607599357952.00
2026-02-20 10:45:00       2026-02-20 11:04:00       SELL     SL           $2711981172391523385344.00
2026-02-20 11:15:00       2026-02-20 14:28:00       SELL     TP           $2766220795839353716736.00
2026-02-20 16:30:00       2026-02-20 16:31:00       SELL     TP           $2821545211756140822528.00
2026-02-20 16:45:00       2026-02-20 17:01:00       SELL     SL           $2793329759638579576832.00
2026-02-20 18:45:00       2026-02-20 19:06:00       SELL     SL           $2765396462042193854464.00
2026-02-20 19:30:00       2026-02-20 19:49:00       SELL     SL           $2737742497421771931648.00
2026-02-23 01:30:00       2026-02-23 01:31:00       SELL     TP           $2792497347370207412224.00
2026-02-23 01:45:00       2026-02-23 02:00:00       SELL     TP           $2848347294317611581440.00
2026-02-23 02:15:00       2026-02-23 02:16:00       SELL     TP           $2905314240203964022784.00
2026-02-23 02:30:00       2026-02-23 03:42:00       SELL     SL           $2876261097801924476928.00
2026-02-23 03:45:00       2026-02-23 04:40:00       SELL     SL           $2847498486823905132544.00
2026-02-23 04:45:00       2026-02-23 05:10:00       SELL     TP           $2904448456560383361024.00
2026-02-23 05:15:00       2026-02-23 05:16:00       SELL     TP           $2962537425691590787072.00
2026-02-23 16:30:00       2026-02-23 16:31:00       SELL     TP           $3021788174205422403584.00
2026-02-23 16:45:00       2026-02-23 17:20:00       SELL     SL           $2991570292463368142848.00
2026-02-23 17:30:00       2026-02-23 17:34:00       SELL     TP           $3051401698312635547648.00
2026-02-23 17:45:00       2026-02-23 18:16:00       SELL     SL           $3020887681329509433344.00
2026-02-23 18:30:00       2026-02-23 19:38:00       SELL     TP           $3081305434956099485696.00
2026-02-23 19:45:00       2026-02-23 19:46:00       SELL     TP           $3142931543655221559296.00
2026-02-23 20:00:00       2026-02-23 22:01:00       SELL     SL           $3111502228218669170688.00
2026-02-24 02:00:00       2026-02-24 02:21:00       SELL     SL           $3080387205936482615296.00
2026-02-24 02:30:00       2026-02-24 02:56:00       SELL     TP           $3141994950055212089344.00
2026-02-24 05:00:00       2026-02-24 05:44:00       SELL     TP           $3204834849056316456960.00
2026-02-24 15:00:00       2026-02-24 15:30:00       SELL     TP           $3268931546037442576384.00
2026-02-24 16:00:00       2026-02-24 16:38:00       BUY      TP           $3334310176958191239168.00
2026-02-24 17:30:00       2026-02-24 17:31:00       SELL     TP           $3400996380497354948608.00
2026-02-24 17:45:00       2026-02-24 18:51:00       SELL     TP           $3469016308107302141952.00
2026-02-24 19:15:00       2026-02-24 20:02:00       SELL     SL           $3434326145026229272576.00
2026-02-25 01:15:00       2026-02-25 01:42:00       BUY      TP           $3503012667926753837056.00
2026-02-25 02:45:00       2026-02-25 03:03:00       SELL     SL           $3467982541247486099456.00
